Day,Lat,Lon,Tmax
13,23.5,72.5,1.36
13,23.5,73.5,1.82
13,23.5,74.5,0.41
13,23.5,75.5,0.92
13,23.5,76.5,1.44
13,23.5,77.5,0.42
13,23.5,78.5,0.25
13,23.5,79.5,0.36
13,23.5,80.5,1.8
13,23.5,81.5,0.49
13,23.5,82.5,1.12
13,23.5,83.5,1.42
13,23.5,84.5,3.08
13,23.5,85.5,3.39
13,23.5,86.5,4.53
13,23.5,87.5,0.83
13,23.5,88.5,0.27
13,24.5,70.5,2.69
13,24.5,71.5,2.52
13,24.5,72.5,3.15
13,24.5,73.5,2.3
13,24.5,74.5,1.18
13,24.5,75.5,1.48
13,24.5,76.5,1.25
13,24.5,77.5,0.99
13,24.5,78.5,1.6
13,24.5,79.5,0.94
13,24.5,80.5,4.49
13,24.5,81.5,0.99
13,24.5,82.5,0.71
13,24.5,83.5,5.26
13,24.5,84.5,4.15
13,24.5,85.5,1.39
13,24.5,86.5,2.43
13,25.5,72.5,4.17
13,25.5,73.5,3.31
13,25.5,74.5,1.49
13,25.5,75.5,1.1
13,25.5,76.5,1.41
13,25.5,77.5,1.58
13,25.5,78.5,1.66
13,25.5,79.5,3.46
13,25.5,80.5,2.93
13,25.5,81.5,4.29
13,25.5,82.5,2.97
13,25.5,83.5,4.2
13,25.5,84.5,2.74
13,25.5,85.5,0.64
13,26.5,72.5,1.86
13,26.5,73.5,2.27
13,26.5,74.5,1.38
13,26.5,75.5,0.5
13,26.5,76.5,1.72
13,26.5,77.5,1.89
13,26.5,78.5,1.36
13,26.5,79.5,0.8
13,26.5,80.5,3.07
13,26.5,81.5,2.48
13,26.5,82.5,2.98
13,26.5,83.5,2.98
13,26.5,84.5,2.31
13,27.5,73.5,2.35
13,27.5,74.5,1.35
13,27.5,75.5,0.74
13,27.5,76.5,0.68
13,27.5,77.5,0.96
13,27.5,78.5,1.13
13,27.5,79.5,1.17
13,27.5,80.5,2.11
13,27.5,81.5,1.09
13,27.5,82.5,0.98
13,27.5,83.5,0.52
13,28.5,73.5,2.88
13,28.5,74.5,2.53
13,28.5,75.5,1.5
13,28.5,76.5,0.53
13,28.5,77.5,-0.19
13,28.5,78.5,0.31
13,28.5,79.5,1.28
13,28.5,80.5,1.46
13,28.5,81.5,0.95
13,28.5,82.5,1.38
13,29.5,73.5,1.99
13,29.5,74.5,3.11
13,29.5,75.5,2.63
13,29.5,76.5,0.75
13,29.5,77.5,-0.74
13,29.5,78.5,-0.11
13,29.5,79.5,0.58
13,29.5,80.5,0.63
13,30.5,74.5,2.68
13,30.5,75.5,3.45
13,30.5,76.5,2.1
13,30.5,77.5,3.35
13,30.5,78.5,-1.02
13,30.5,79.5,0.55
13,30.5,80.5,0.39
13,31.5,74.5,1.33
13,31.5,75.5,3
13,31.5,76.5,1.09
13,31.5,77.5,0.85
13,31.5,78.5,-1.31
13,31.5,79.5,0.02
13,31.5,80.5,1.66
13,32.5,74.5,-0.47
13,32.5,75.5,4.09
13,32.5,76.5,3.18
13,32.5,77.5,-2.6
13,32.5,78.5,0.36
13,32.5,79.5,2.58
13,32.5,80.5,2.5
13,32.5,92.5,-0.54
13,33.5,72.5,-0.33
13,33.5,75.5,-1.42
13,33.5,76.5,-3.22
13,33.5,77.5,0.52
13,33.5,78.5,-0.87
13,33.5,79.5,1.46
13,33.5,92.5,-0.29
13,34.5,75.5,-0.71
13,34.5,76.5,-1.02
13,34.5,77.5,2.31
13,34.5,78.5,2.28
13,34.5,79.5,1.99
13,34.5,92.5,-0.59
13,35.5,76.5,0.59
13,35.5,77.5,0.16
13,35.5,78.5,-0.07
13,35.5,79.5,2.14
13,35.5,92.5,-0.17
13,36.5,73.5,0.48
13,36.5,76.5,-0.5
13,36.5,77.5,1.01
13,36.5,78.5,0.69
14,8.5,72.5,4.22
14,8.5,73.5,2.77
14,8.5,74.5,3.87
14,8.5,75.5,5.87
14,8.5,78.5,-2.03
14,9.5,73.5,3.55
14,9.5,74.5,3.03
14,9.5,75.5,4.03
14,9.5,76.5,3.13
14,9.5,77.5,3.33
14,9.5,78.5,2.69
14,9.5,79.5,-2.07
14,10.5,73.5,7.25
14,10.5,74.5,4.66
14,10.5,75.5,1.57
14,10.5,76.5,2.07
14,10.5,77.5,1.95
14,10.5,78.5,-0.37
14,10.5,79.5,0.08
14,11.5,73.5,6.81
14,11.5,74.5,4.68
14,11.5,75.5,-4.02
14,11.5,76.5,2.05
14,11.5,77.5,1.37
14,11.5,78.5,0.09
14,11.5,79.5,2.92
14,12.5,74.5,-3.76
14,12.5,75.5,-1.99
14,12.5,76.5,0.08
14,12.5,77.5,1.78
14,12.5,78.5,3.17
14,12.5,79.5,1.71
14,13.5,74.5,2.59
14,13.5,75.5,1.72
14,13.5,76.5,3.83
14,13.5,77.5,5.32
14,13.5,78.5,5.62
14,13.5,79.5,3.84
14,14.5,73.5,2.84
14,14.5,74.5,3.08
14,14.5,75.5,3.17
14,14.5,76.5,1.01
14,14.5,77.5,2.32
14,14.5,78.5,3.44
14,14.5,79.5,2.45
14,14.5,80.5,3.38
14,15.5,72.5,1.46
14,15.5,73.5,1.23
14,15.5,74.5,1.47
14,15.5,75.5,1.16
14,15.5,76.5,1.95
14,15.5,77.5,0.46
14,15.5,78.5,0.54
14,15.5,79.5,0.13
14,15.5,80.5,1.48
14,15.5,94.5,-0.58
14,15.5,95.5,-1.7
14,15.5,96.5,-3.19
14,16.5,70.5,0.94
14,16.5,71.5,0.56
14,16.5,72.5,0.16
14,16.5,73.5,0.47
14,16.5,74.5,0.81
14,16.5,75.5,1.74
14,16.5,76.5,2.08
14,16.5,77.5,1.61
14,16.5,78.5,1.73
14,16.5,79.5,0.02
14,16.5,80.5,-0.08
14,16.5,81.5,-0.64
14,16.5,88.5,2.06
14,16.5,91.5,0.99
14,16.5,92.5,0.72
14,16.5,93.5,0.11
14,16.5,94.5,0.01
14,16.5,95.5,-0.6
14,16.5,96.5,-1.42
14,17.5,69.5,0.26
14,17.5,70.5,-0.04
14,17.5,71.5,-0.27
14,17.5,72.5,0.55
14,17.5,73.5,0.06
14,17.5,74.5,1.48
14,17.5,75.5,1.51
14,17.5,76.5,1.22
14,17.5,77.5,1.53
14,17.5,78.5,1.87
14,17.5,79.5,1.61
14,17.5,80.5,1.1
14,17.5,81.5,0.7
14,17.5,82.5,1.12
14,17.5,83.5,1.65
14,17.5,84.5,2.35
14,17.5,88.5,-0.12
14,17.5,89.5,-2.65
14,17.5,90.5,-2.42
14,17.5,91.5,-0.5
14,17.5,92.5,0.06
14,17.5,93.5,-0.15
14,17.5,94.5,-1
14,17.5,95.5,-1.43
14,17.5,96.5,-1.94
14,18.5,70.5,-0.62
14,18.5,71.5,-0.75
14,18.5,72.5,-0.65
14,18.5,73.5,0.48
14,18.5,74.5,1.14
14,18.5,75.5,1.04
14,18.5,76.5,1.99
14,18.5,77.5,0.9
14,18.5,78.5,1.66
14,18.5,79.5,1.06
14,18.5,80.5,0.07
14,18.5,81.5,0.01
14,18.5,82.5,1.42
14,18.5,83.5,1.58
14,18.5,84.5,1.87
14,18.5,85.5,1.11
14,18.5,86.5,1.21
14,18.5,87.5,-2.28
14,18.5,88.5,-4.18
14,18.5,89.5,0.34
14,18.5,90.5,-3.79
14,18.5,91.5,-2.97
14,18.5,92.5,-1.55
14,18.5,93.5,-0.78
14,18.5,94.5,-1.27
14,18.5,95.5,-1.74
14,19.5,70.5,-0.13
14,19.5,71.5,1.55
14,19.5,72.5,1.86
14,19.5,73.5,0.02
14,19.5,74.5,1.12
14,19.5,75.5,0.97
14,19.5,76.5,1.18
14,19.5,77.5,1.56
14,19.5,78.5,0.76
14,19.5,79.5,0.54
14,19.5,80.5,0.75
14,19.5,81.5,0.65
14,19.5,82.5,0.99
14,19.5,83.5,1.63
14,19.5,84.5,2.16
14,19.5,85.5,1.09
14,19.5,86.5,1.04
14,19.5,87.5,1.23
14,19.5,88.5,2.63
14,19.5,90.5,0.07
14,19.5,91.5,-4.23
14,19.5,92.5,-3.13
14,19.5,93.5,-1.48
14,19.5,94.5,-0.23
14,20.5,68.5,1.32
14,20.5,69.5,0.86
14,20.5,70.5,-0.09
14,20.5,71.5,2.34
14,20.5,72.5,1.5
14,20.5,73.5,2.31
14,20.5,74.5,0.95
14,20.5,75.5,1.45
14,20.5,76.5,0.73
14,20.5,77.5,1.21
14,20.5,78.5,1.32
14,20.5,79.5,1.72
14,20.5,80.5,1.59
14,20.5,81.5,2.66
14,20.5,82.5,1.66
14,20.5,83.5,2.02
14,20.5,84.5,3.14
14,20.5,85.5,1.56
14,20.5,86.5,0.97
14,20.5,87.5,1
14,20.5,88.5,3.78
14,20.5,91.5,-2.76
14,20.5,92.5,-2.03
14,20.5,93.5,-1.47
14,20.5,94.5,-0.94
14,21.5,68.5,0.68
14,21.5,69.5,1.57
14,21.5,70.5,0.5
14,21.5,71.5,0.74
14,21.5,72.5,-0.36
14,21.5,73.5,-0.17
14,21.5,74.5,1.08
14,21.5,75.5,1.52
14,21.5,76.5,1.38
14,21.5,77.5,0.67
14,21.5,78.5,2.41
14,21.5,79.5,0.63
14,21.5,80.5,2.14
14,21.5,81.5,3.02
14,21.5,82.5,1.87
14,21.5,83.5,4.37
14,21.5,84.5,2.04
14,21.5,85.5,1.2
14,21.5,86.5,3.75
14,21.5,87.5,1.78
14,21.5,88.5,0.7
14,21.5,91.5,-0.88
14,21.5,92.5,-1.09
14,21.5,93.5,-0.75
14,22.5,69.5,2.17
14,22.5,70.5,0.9
14,22.5,71.5,0.15
14,22.5,72.5,1.56
14,22.5,73.5,2.09
14,22.5,74.5,1.78
14,22.5,75.5,1.13
14,22.5,76.5,0.66
14,22.5,77.5,1.92
14,22.5,78.5,2.42
14,22.5,79.5,1.22
14,22.5,80.5,3.23
14,22.5,81.5,2.94
14,22.5,82.5,0.17
14,22.5,83.5,2.48
14,22.5,84.5,2.11
14,22.5,85.5,2.47
14,22.5,86.5,6.66
14,22.5,87.5,0.68
14,22.5,88.5,-0.97
14,22.5,92.5,-0.42
14,23.5,69.5,0.94
14,23.5,70.5,1.5
14,23.5,71.5,2.56
14,23.5,72.5,1.67
14,23.5,73.5,2.1
14,23.5,74.5,0.65
14,23.5,75.5,1.1
14,23.5,76.5,1.25
14,23.5,77.5,0.02
14,23.5,78.5,-0.25
14,23.5,79.5,-0.27
14,23.5,80.5,1.3
14,23.5,81.5,0.01
14,23.5,82.5,0.94
14,23.5,83.5,1.68
14,23.5,84.5,3.42
14,23.5,85.5,4.15
14,23.5,86.5,5.38
14,23.5,87.5,1.46
14,23.5,88.5,0.71
14,24.5,70.5,2.33
14,24.5,71.5,2.55
14,24.5,72.5,3.5
14,24.5,73.5,2.44
14,24.5,74.5,1.34
14,24.5,75.5,1.45
14,24.5,76.5,0.92
14,24.5,77.5,0.38
14,24.5,78.5,1.13
14,24.5,79.5,0.55
14,24.5,80.5,4.15
14,24.5,81.5,0.56
14,24.5,82.5,0.44
14,24.5,83.5,5.33
14,24.5,84.5,4.58
14,24.5,85.5,2.24
14,24.5,86.5,3.16
14,25.5,72.5,4.35
14,25.5,73.5,3.3
14,25.5,74.5,1.25
14,25.5,75.5,0.82
14,25.5,76.5,0.73
14,25.5,77.5,1.06
14,25.5,78.5,1.29
14,25.5,79.5,3.49
14,25.5,80.5,2.76
14,25.5,81.5,4.27
14,25.5,82.5,3.11
14,25.5,83.5,4.32
14,25.5,84.5,3.29
14,25.5,85.5,1.24
14,26.5,72.5,1.94
14,26.5,73.5,2.16
14,26.5,74.5,1.21
14,26.5,75.5,0.33
14,26.5,76.5,1.24
14,26.5,77.5,1.74
14,26.5,78.5,1.34
14,26.5,79.5,0.92
14,26.5,80.5,3.04
14,26.5,81.5,2.07
14,26.5,82.5,2.36
14,26.5,83.5,3.05
14,26.5,84.5,2.85
14,27.5,73.5,2.42
14,27.5,74.5,1.32
14,27.5,75.5,0.63
14,27.5,76.5,0.52
14,27.5,77.5,1.13
14,27.5,78.5,1.41
14,27.5,79.5,1.4
14,27.5,80.5,1.97
14,27.5,81.5,0.78
14,27.5,82.5,0.57
14,27.5,83.5,0.69
14,28.5,73.5,2.95
14,28.5,74.5,2.91
14,28.5,75.5,1.57
14,28.5,76.5,0.48
14,28.5,77.5,0.04
14,28.5,78.5,0.84
14,28.5,79.5,1.46
14,28.5,80.5,1.45
14,28.5,81.5,1.19
14,28.5,82.5,1.43
14,29.5,73.5,1.98
14,29.5,74.5,3.05
14,29.5,75.5,2.27
14,29.5,76.5,0.7
14,29.5,77.5,-0.36
14,29.5,78.5,0.26
14,29.5,79.5,0.77
14,29.5,80.5,0.64
14,30.5,74.5,2.54
14,30.5,75.5,3.29
14,30.5,76.5,2
14,30.5,77.5,3.66
14,30.5,78.5,-0.57
14,30.5,79.5,0.66
14,30.5,80.5,0.46
14,31.5,74.5,1.34
14,31.5,75.5,2.95
14,31.5,76.5,0.99
14,31.5,77.5,1.17
14,31.5,78.5,-1.06
14,31.5,79.5,0.02
14,31.5,80.5,1.54
14,32.5,74.5,-0.35
14,32.5,75.5,4.13
14,32.5,76.5,3.39
14,32.5,77.5,-2.26
14,32.5,78.5,0.04
14,32.5,79.5,2.68
14,32.5,80.5,2.63
14,32.5,92.5,-0.45
14,33.5,72.5,-0.41
14,33.5,75.5,-1.42
14,33.5,76.5,-2.86
14,33.5,77.5,0.79
14,33.5,78.5,-0.71
14,33.5,79.5,1.56
14,33.5,92.5,0.03
14,34.5,75.5,-0.95
14,34.5,76.5,-1.13
14,34.5,77.5,2.38
14,34.5,78.5,1.95
14,34.5,79.5,1.66
14,34.5,92.5,-0.06
14,35.5,76.5,0.91
14,35.5,77.5,0.47
14,35.5,78.5,-0.04
14,35.5,79.5,2.01
14,35.5,92.5,0.45
14,36.5,73.5,0.46
